
Iteration 0
Plate0,Plate1,Plate2,Plate3,Plate4,Plate5,Plate6,Plate7,Plate8,Plate9,Plate10,Plate11,Plate12,Plate13,Plate14,Plate15,Plate16,Plate17,Plate18,Plate19,Plate20,Plate21,Plate22,Plate23,Plate24,Plate25,Plate26,Plate27,Plate28,Plate29,Plate30,Plate31,Plate32,Plate33,Plate34,Plate35,Plate36,Plate37,Plate38,Plate39,Plate40,Plate41,Plate42,Plate43,Plate44,Plate45,Plate46,Plate47,Plate48,Plate49,Plate50,Plate51,Plate52,Plate53,Plate54,Plate55,Plate56,Plate57,Plate58,Plate59,Plate60,Plate61,Plate62,Plate63,Plate64,Plate65,
100,83.2084,69.2154,59.9124,54.3421,51.7753,50.5959,50.2004,50.0526,50.0151,50.0031,50.0008,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0002,50.0007,50.0036,50.0134,50.0575,50.186,50.6287,51.7037,54.4554,59.7465,69.37,83.1012,100,
100,83.1062,69.3774,59.7537,54.4602,51.7063,50.6298,50.1864,50.0577,50.0135,50.0036,50.0007,50.0002,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0008,50.0031,50.015,50.0524,50.2,50.5947,51.7727,54.3373,59.9053,69.2078,83.2036,100,
100,83.2088,69.216,59.9131,54.3428,51.7757,50.5961,50.2005,50.0526,50.0151,50.0031,50.0008,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0002,50.0007,50.0036,50.0134,50.0575,50.1859,50.6284,51.7033,54.4547,59.7457,69.3693,83.1008,100,
100,83.1062,69.3775,59.7539,54.4605,51.7066,50.63,50.1865,50.0577,50.0135,50.0036,50.0007,50.0002,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0008,50.0031,50.015,50.0524,50.1999,50.5946,51.7724,54.3369,59.905,69.2077,83.2035,100,
100,83.2088,69.2161,59.9133,54.3431,51.776,50.5963,50.2007,50.0527,50.0151,50.0032,50.0008,50.0002,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0002,50.0007,50.0036,50.0134,50.0575,50.1859,50.6283,51.7031,54.4545,59.7456,69.3693,83.1008,100,
100,83.106,69.3774,59.7539,54.4608,51.707,50.6304,50.1868,50.058,50.0138,50.0039,50.0009,50.0004,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0003,50.0004,50.0011,50.0034,50.0153,50.0526,50.2001,50.5947,51.7726,54.3372,59.9055,69.2082,83.2039,100,
100,83.209,69.2165,59.9143,54.3445,51.778,50.5983,50.2029,50.0548,50.0174,50.0053,50.0031,50.0023,50.0024,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0023,50.0022,50.0025,50.0028,50.0059,50.0156,50.0598,50.188,50.6307,51.7055,54.4574,59.7485,69.372,83.1024,100,
100,83.1104,69.386,59.7643,54.4738,51.72,50.6449,50.2006,50.0729,50.0277,50.0188,50.0149,50.0154,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0142,50.0152,50.0143,50.016,50.0173,50.0302,50.0666,50.2152,50.6089,51.788,54.3518,59.9202,69.2196,83.2108,100,
100,83.2379,69.2652,59.9799,54.4132,51.8543,50.6715,50.2812,50.1286,50.0959,50.0792,50.0816,50.0762,50.0809,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.0808,50.0761,50.081,50.0767,50.0844,50.0895,50.1383,50.262,50.7093,51.7791,54.5331,59.8142,69.4272,83.1322,100,
100,83.2302,69.6088,60.0359,54.7894,52.0336,50.9792,50.5203,50.4094,50.3479,50.3554,50.3351,50.352,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3345,50.3519,50.3346,50.3526,50.3376,50.3669,50.3868,50.5515,50.9279,52.1189,54.6555,60.208,69.4366,83.338,100,
100,83.6688,70.0128,60.9699,55.4775,53.008,51.7996,51.4596,51.2637,51.2766,51.2148,51.2624,51.2118,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2616,51.2117,51.2618,51.2123,51.2652,51.225,51.3187,51.3959,51.8825,52.8916,55.6398,60.7743,70.2034,83.5523,100,
100,84.4177,71.792,62.7839,57.9409,55.2506,54.3416,53.81,53.7971,53.6441,53.7451,53.6317,53.7417,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.631,53.7416,53.6311,53.7424,53.6341,53.7562,53.6818,53.9339,54.2006,55.4246,57.7317,63.0265,71.5778,84.5535,100,
100,86.4584,75.0027,67.5073,62.7292,60.7438,59.559,59.3988,59.0863,59.2361,59.0421,59.2232,59.0393,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2225,59.0392,59.2226,59.0398,59.2258,59.0514,59.274,59.2044,59.7705,60.5107,63.0003,67.2356,75.256,86.3182,100,
100,89.6661,81.3269,75.1671,71.9749,69.9776,69.4642,68.9478,69.0695,68.8243,69.0302,68.8147,69.0275,68.8142,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8141,69.0274,68.8142,69.0274,68.8143,69.028,68.8166,69.0387,68.853,69.1706,69.2324,70.2324,71.7118,75.4473,81.1067,89.8066,100,
100,94.5393,89.8409,86.7898,84.7171,83.9199,83.3314,83.3194,83.1127,83.2423,83.091,83.2358,83.0896,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0895,83.2355,83.0898,83.2372,83.0958,83.2608,83.1689,83.4895,83.7569,84.8952,86.6265,89.9895,94.4621,100,
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,

Iteration 16
Plate0,Plate1,Plate2,Plate3,Plate4,Plate5,Plate6,Plate7,Plate8,Plate9,Plate10,Plate11,Plate12,Plate13,Plate14,Plate15,Plate16,Plate17,Plate18,Plate19,Plate20,Plate21,Plate22,Plate23,Plate24,Plate25,Plate26,Plate27,Plate28,Plate29,Plate30,Plate31,Plate32,Plate33,Plate34,Plate35,Plate36,Plate37,Plate38,Plate39,Plate40,Plate41,Plate42,Plate43,Plate44,Plate45,Plate46,Plate47,Plate48,Plate49,Plate50,Plate51,Plate52,Plate53,Plate54,Plate55,Plate56,Plate57,Plate58,Plate59,Plate60,Plate61,Plate62,Plate63,Plate64,Plate65,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,49.4106,29.7305,21.4531,17.8107,16.4708,15.7936,15.7498,15.5426,15.6775,15.5211,15.6726,15.5198,15.6724,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6723,15.5197,15.6724,15.52,15.6735,15.5254,15.6932,15.6021,15.9319,16.3456,17.9059,21.3835,29.7601,49.3945,100,
100,68.0011,47.881,36.8997,31.6325,29.1521,28.3859,27.8711,27.9602,27.7302,27.923,27.7197,27.9208,27.7192,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7191,27.9207,27.7193,27.9212,27.7217,27.9306,27.7619,28.0622,28.2071,29.2988,31.5209,36.9479,47.8564,67.9939,100,
100,75.8484,57.9925,46.754,40.9419,38.1602,37.0184,36.642,36.4541,36.4712,36.4007,36.4584,36.3973,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4577,36.3971,36.4578,36.3979,36.4609,36.412,36.5097,36.5937,37.0454,38.1637,40.8753,46.8656,57.8293,75.9372,100,
100,78.8146,62.6139,51.8414,46.2539,43.1106,42.2817,41.4415,41.6988,41.24,41.6438,41.2237,41.6402,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.2228,41.6401,41.223,41.6409,41.227,41.6554,41.2867,41.8434,41.8976,43.4549,45.9532,52.0748,62.423,78.8988,100,
100,81.8191,67.092,56.9347,51.1723,48.2752,46.9856,46.569,46.3277,46.362,46.2612,46.3454,46.2566,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3445,46.2564,46.3447,46.2575,46.3487,46.2757,46.41,46.4954,47.0378,48.2552,51.1395,57.0069,66.9948,81.8801,100,
100,82.9843,68.7697,59.1125,53.2936,50.4493,49.1806,48.665,48.538,48.4379,48.4742,48.4188,48.47,48.4177,48.4698,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4697,48.4176,48.4698,48.4179,48.4708,48.4227,48.488,48.4917,48.7012,49.1642,50.4286,53.3594,59.0016,68.8862,82.9061,100,
100,83.3307,69.6238,59.8662,54.305,51.3564,50.1201,49.6244,49.4429,49.4087,49.3728,49.3911,49.3679,49.3901,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3676,49.39,49.3677,49.3902,49.3688,49.3946,49.3883,49.4593,49.6176,50.1058,51.4049,54.2083,59.9996,69.4846,83.4182,100,
100,83.5862,69.7671,60.3574,54.5816,51.7982,50.4869,50.0109,49.8391,49.7806,49.774,49.761,49.7696,49.7599,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7598,49.7694,49.7601,49.7704,49.7651,49.7881,49.8355,50.0044,50.5132,51.7352,54.6874,60.2095,69.9106,83.492,100,
100,83.5541,70.0226,60.344,54.838,51.8834,50.6674,50.1523,49.9889,49.9357,49.9183,49.9179,49.9133,49.9168,49.9131,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.913,49.9168,49.9131,49.917,49.9143,49.9214,49.9339,49.9866,50.164,50.6338,51.949,54.7216,60.4892,69.8681,83.6455,100,
100,83.6711,69.9115,60.5442,54.778,52.0076,50.6894,50.2214,50.0412,49.9908,49.976,49.9711,49.9715,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9699,49.9713,49.9702,49.9724,49.9751,49.9901,50.0457,50.2064,50.723,51.9349,54.888,60.3854,70.0555,83.5714,100,
100,83.5834,70.0763,60.4093,54.9124,51.957,50.7446,50.2262,50.066,50.0094,49.9953,49.9916,49.9903,49.9906,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.99,49.9905,49.9901,49.9907,49.9912,49.9952,50.0109,50.0603,50.2409,50.7071,52.0243,54.7906,60.5539,69.9167,83.6738,100,
100,83.6813,69.9289,60.5674,54.8025,52.0343,50.7152,50.2484,50.067,50.0177,50.0017,49.998,49.9972,49.9969,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9968,49.997,49.9971,49.998,50.0021,50.0158,50.0726,50.232,50.7497,51.9599,54.913,60.4068,70.0728,83.5806,100,
100,83.5862,70.0817,60.416,54.9205,51.9651,50.7535,50.2348,50.075,50.018,50.0043,50.0001,49.9993,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.9991,49.9993,50.0002,50.0037,50.0199,50.0688,50.2499,50.7157,52.0332,54.7989,60.5617,69.9226,83.6773,100,
100,83.6819,69.93,60.5691,54.8045,52.0368,50.7177,50.2512,50.0697,50.0206,50.0044,50.0009,50,49.9998,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9997,49.9998,50,50.0008,50.005,50.0186,50.0755,50.2348,50.7527,51.9629,54.9162,60.4097,70.0753,83.582,100,
100,83.586,70.0815,60.4159,54.9207,51.9656,50.7542,50.2355,50.0759,50.0188,50.0052,50.001,50.0002,50,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,49.9999,50,50.0001,50.0011,50.0046,50.0208,50.0697,50.2509,50.7167,52.0345,54.8003,60.5633,69.924,83.6781,100,
100,83.6812,69.929,60.5682,54.8039,52.0366,50.7178,50.2514,50.0699,50.0209,50.0046,50.0012,50.0002,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0002,50.001,50.0052,50.0188,50.0758,50.2352,50.7532,51.9636,54.9172,60.411,70.0766,83.5828,100,
100,83.585,70.08,60.4145,54.9198,51.9651,50.754,50.2355,50.0759,50.0189,50.0053,50.0011,50.0003,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0002,50.0012,50.0046,50.0209,50.0698,50.2511,50.717,52.0351,54.8014,60.5647,69.9255,83.679,100,
100,83.6804,69.9276,60.5668,54.803,52.0361,50.7175,50.2513,50.0699,50.0209,50.0047,50.0012,50.0002,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0003,50.0011,50.0053,50.0189,50.0758,50.2353,50.7535,51.9642,54.9182,60.4124,70.0779,83.5837,100,
100,83.5844,70.079,60.4135,54.919,51.9647,50.7538,50.2354,50.0759,50.0189,50.0053,50.0011,50.0003,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0002,50.0012,50.0047,50.0209,50.0698,50.2512,50.7173,52.0355,54.8021,60.5657,69.9265,83.6796,100,
100,83.68,69.927,60.5662,54.8025,52.0358,50.7174,50.2512,50.0699,50.0209,50.0047,50.0012,50.0002,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0003,50.0011,50.0053,50.0189,50.0759,50.2354,50.7536,51.9644,54.9186,60.413,70.0785,83.584,100,
100,83.5842,70.0787,60.4132,54.9188,51.9645,50.7537,50.2354,50.0759,50.0189,50.0053,50.0011,50.0003,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0002,50.0012,50.0047,50.0209,50.0699,50.2512,50.7173,52.0357,54.8024,60.566,69.9268,83.6798,100,
100,83.6799,69.9269,60.5661,54.8024,52.0357,50.7174,50.2512,50.0699,50.0209,50.0047,50.0012,50.0002,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0003,50.0011,50.0053,50.0189,50.0759,50.2354,50.7537,51.9645,54.9187,60.4131,70.0786,83.5841,100,
100,83.5842,70.0787,60.4131,54.9188,51.9645,50.7537,50.2354,50.0759,50.0189,50.0053,50.0011,50.0003,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0002,50.0012,50.0047,50.0209,50.0699,50.2512,50.7173,52.0357,54.8024,60.5661,69.9268,83.6799,100,
100,83.6799,69.9268,60.5661,54.8024,52.0357,50.7173,50.2512,50.0699,50.0209,50.0047,50.0012,50.0002,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0003,50.0011,50.0053,50.0189,50.0759,50.2354,50.7537,51.9645,54.9188,60.4131,70.0787,83.5841,100,
100,83.5842,70.0787,60.4132,54.9188,51.9645,50.7537,50.2354,50.0759,50.0189,50.0053,50.0011,50.0003,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0002,50.0012,50.0047,50.0209,50.0699,50.2512,50.7173,52.0357,54.8024,60.566,69.9268,83.6798,100,
100,83.68,69.927,60.5662,54.8025,52.0358,50.7174,50.2512,50.0699,50.0209,50.0047,50.0012,50.0002,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0003,50.0011,50.0053,50.0189,50.0759,50.2354,50.7537,51.9645,54.9187,60.413,70.0785,83.584,100,
100,83.5845,70.0791,60.4136,54.9191,51.9647,50.7537,50.2354,50.0759,50.0189,50.0053,50.0011,50.0003,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0002,50.0012,50.0047,50.0209,50.0698,50.2512,50.7173,52.0355,54.8021,60.5656,69.9263,83.6796,100,
100,83.6806,69.9279,60.5671,54.8031,52.0361,50.7175,50.2513,50.0699,50.0209,50.0047,50.0012,50.0002,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0003,50.0011,50.0053,50.0189,50.0758,50.2353,50.7535,51.9641,54.918,60.4121,70.0776,83.5834,100,
100,83.5854,70.0806,60.415,54.9201,51.9653,50.754,50.2355,50.0759,50.0189,50.0053,50.0011,50.0003,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0002,50.0012,50.0047,50.0209,50.0698,50.2511,50.717,52.035,54.8011,60.5642,69.9249,83.6787,100,
100,83.6816,69.9296,60.5687,54.8043,52.0368,50.7179,50.2514,50.0699,50.0209,50.0047,50.0012,50.0002,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0003,50.0011,50.0053,50.0188,50.0758,50.2352,50.7531,51.9634,54.9169,60.4105,70.0761,83.5825,100,
100,83.586,70.0816,60.416,54.9209,51.9658,50.7543,50.2356,50.076,50.0189,50.0053,50.0011,50.0003,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0002,50.0012,50.0047,50.0209,50.0698,50.251,50.7167,52.0345,54.8003,60.5633,69.924,83.6781,100,
100,83.6814,69.9294,60.5685,54.8043,52.0368,50.7179,50.2515,50.0699,50.0209,50.0047,50.0012,50.0002,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0003,50.0011,50.0053,50.0188,50.0758,50.2351,50.7531,51.9634,54.9169,60.4107,70.0762,83.5826,100,
100,83.5853,70.0806,60.415,54.9201,51.9653,50.7541,50.2356,50.0759,50.0189,50.0053,50.0011,50.0003,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0002,50.0012,50.0047,50.0209,50.0698,50.251,50.7169,52.0349,54.801,60.5642,69.9249,83.6787,100,
100,83.6808,69.9284,60.5675,54.8034,52.0363,50.7176,50.2514,50.0699,50.0209,50.0047,50.0012,50.0002,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0003,50.0011,50.0053,50.0188,50.0758,50.2352,50.7534,51.9639,54.9178,60.4117,70.0771,83.5832,100,
